draw,location,best_strategy,best_reduction,baseline_score
401,Urban community,zoned_enforcement,7.20862910190888,18.445308600160192
402,Protected land,zoned_enforcement,2.4821244200184296,5.4338110640727235
402,Rural community,zoned_enforcement,3.3198211239022983,8.320721230498568
402,Suburban community,zoned_enforcement,5.707451766578496,14.267617912454615
402,Urban community,zoned_enforcement,6.799592991586724,17.490625184875753
403,Protected land,zoned_enforcement,2.1918201447394523,5.253423886988925
403,Rural community,zoned_enforcement,3.2333396262362406,8.006718664978052
403,Suburban community,zoned_enforcement,5.222825706786763,13.882024233352217
403,Urban community,zoned_enforcement,5.958928234760489,17.023521060489482
404,Protected land,zoned_enforcement,2.6491408806471144,5.742010690643486
404,Rural community,zoned_enforcement,3.878222201025311,8.92723666080293
404,Suburban community,zoned_enforcement,6.628276747130245,15.601187733133552
404,Urban community,zoned_enforcement,7.612336133474285,19.16915435056174
405,Protected land,zoned_enforcement,2.450787914476109,5.4114739067038915
405,Rural community,zoned_enforcement,3.473405368132326,8.405685009192704
405,Suburban community,zoned_enforcement,6.01840617827202,14.644197320538725
405,Urban community,zoned_enforcement,7.017874180472317,17.90517466514838
406,Protected land,zoned_enforcement,2.6122658283077858,5.867759244830214
406,Rural community,zoned_enforcement,3.606091466966137,8.772941851042926
406,Suburban community,zoned_enforcement,5.8216757926549985,14.997042379981195
406,Urban community,zoned_enforcement,6.969547204446563,18.382173260945123
407,Protected land,zoned_enforcement,2.1446251482892316,5.010204299886298
407,Rural community,zoned_enforcement,2.8931270685289494,7.793146408454319
407,Suburban community,zoned_enforcement,5.056000396278597,13.695877184117714
407,Urban community,zoned_enforcement,5.211613426748086,16.847899584130666
408,Protected land,zoned_enforcement,2.855662926389415,5.996706702183956
408,Rural community,zoned_enforcement,4.561847509846576,9.415276766609162
408,Suburban community,zoned_enforcement,7.030080342825043,16.517907756334573
408,Urban community,zoned_enforcement,9.014045388818543,20.286282986264446
409,Protected land,zoned_enforcement,2.417533079758511,5.193646249525329
409,Rural community,zoned_enforcement,3.2065811786241136,8.025494881218213
409,Suburban community,zoned_enforcement,5.532198976241494,13.990310795518306
409,Urban community,zoned_enforcement,6.028740009157309,17.150936931287934
410,Protected land,adaptive_curfew,2.658089206104397,5.652660415516327
410,Rural community,zoned_enforcement,3.621103747580567,8.615922738812781
410,Suburban community,zoned_enforcement,5.705123981947176,14.813719390672198
410,Urban community,zoned_enforcement,6.766492045538593,18.12747207765252
411,Protected land,adaptive_curfew,2.9108352733773524,6.262990416013446
411,Rural community,zoned_enforcement,4.119843806139423,9.36176285495383
411,Suburban community,adaptive_curfew,6.626805102184726,15.862295414065123
411,Urban community,zoned_enforcement,7.881799587546476,19.343049639137526
412,Protected land,zoned_enforcement,2.6190444086179583,5.744928901854393
412,Rural community,zoned_enforcement,3.569173838261648,8.780435600658516
412,Suburban community,zoned_enforcement,6.549989997776427,15.197841758012329
412,Urban community,zoned_enforcement,6.51336647425129,18.54929206358153
413,Protected land,adaptive_curfew,2.84876991735477,5.9833698847898855
413,Rural community,zoned_enforcement,4.1441142003257845,9.035464927388144
413,Suburban community,zoned_enforcement,6.608386774699314,15.456012238286643
413,Urban community,zoned_enforcement,7.873882085475522,19.05150599099346
414,Protected land,adaptive_curfew,2.848944786642093,5.805328630586131
414,Rural community,adaptive_curfew,3.730729043044426,8.934584837762904
414,Suburban community,zoned_enforcement,6.855796319737445,15.59158840586458
414,Urban community,zoned_enforcement,7.618178790427654,19.16729219332752
415,Protected land,adaptive_curfew,2.0646727111762684,5.150519685692072
415,Rural community,zoned_enforcement,2.557933601108102,7.749876259905182
415,Suburban community,zoned_enforcement,4.5257732024620925,13.249661219474271
415,Urban community,zoned_enforcement,5.2683441942011715,16.20141052393834
416,Protected land,zoned_enforcement,2.611134466049671,5.745368056420216
416,Rural community,zoned_enforcement,3.57277135775308,8.695148825374588
416,Suburban community,zoned_enforcement,5.94147534215838,14.974431387186012
416,Urban community,zoned_enforcement,6.683734621031256,18.320348802214344
417,Protected land,adaptive_curfew,2.70695339615404,5.716269931479574
417,Rural community,zoned_enforcement,3.2269207149293377,8.58606041109101
417,Suburban community,zoned_enforcement,5.6918731019977304,14.632272277538297
417,Urban community,zoned_enforcement,6.649331476454407,17.8506004722053
418,Protected land,adaptive_curfew,2.451847229751548,5.578000574060873
418,Rural community,zoned_enforcement,3.7425205734866376,8.660033944248568
418,Suburban community,zoned_enforcement,6.144204567721433,15.146695032208315
418,Urban community,zoned_enforcement,7.770449874693098,18.720442667722057
419,Protected land,adaptive_curfew,3.2356250142610232,6.405105512594685
419,Rural community,zoned_enforcement,4.571082181073454,9.599905618648842
419,Suburban community,zoned_enforcement,7.247711196673576,16.24933896016434
419,Urban community,zoned_enforcement,8.077091602325154,19.883514499296425
420,Protected land,zoned_enforcement,2.4296552712796857,5.4687022624436255
420,Rural community,zoned_enforcement,3.2332703369110467,8.315522701524676
420,Suburban community,zoned_enforcement,6.026193591036137,14.398984987130298
420,Urban community,zoned_enforcement,6.687469702216328,17.755253531418475
421,Protected land,adaptive_curfew,2.4040206836883558,5.388459595157193
421,Rural community,zoned_enforcement,3.0110907931605686,8.265221495029655
421,Suburban community,zoned_enforcement,5.763298945624953,14.342722085614511
421,Urban community,zoned_enforcement,6.346989175419122,17.602461026237247
422,Protected land,adaptive_curfew,3.0339471933596243,6.198188646045955
422,Rural community,adaptive_curfew,4.434835686571553,9.588387309807974
422,Suburban community,zoned_enforcement,7.267939960599389,16.579227980784246
422,Urban community,zoned_enforcement,8.901472869386184,20.305153427531412
423,Protected land,adaptive_curfew,2.941599856869951,6.007809166155954
423,Rural community,zoned_enforcement,4.4142706966179945,9.43139074118677
423,Suburban community,zoned_enforcement,7.512271067714138,16.558954420894867
423,Urban community,zoned_enforcement,8.629366262408144,20.287735189129382
424,Protected land,adaptive_curfew,2.3168299217602106,5.416274899008334
424,Rural community,zoned_enforcement,3.2707215702508154,8.38673150357549
424,Suburban community,zoned_enforcement,5.240419361070176,14.566280603379228
424,Urban community,zoned_enforcement,6.608878719978517,17.759767824193844
425,Protected land,zoned_enforcement,2.5804003786672918,5.87059656645973
425,Rural community,zoned_enforcement,3.8231175043441734,9.00531342497517
425,Suburban community,zoned_enforcement,6.602585044279644,15.488230327436353
425,Urban community,zoned_enforcement,7.556975008394819,19.045940824409506
426,Protected land,zoned_enforcement,2.552353422694099,5.764153839983257
426,Rural community,zoned_enforcement,3.7509289204718756,8.704839923958646
426,Suburban community,zoned_enforcement,6.1387671119117755,14.893058049666477
426,Urban community,zoned_enforcement,6.751523495006914,18.282671536237633
427,Protected land,adaptive_curfew,2.595439217697746,5.718972872950419
427,Rural community,zoned_enforcement,3.9418950142461036,8.94208189174587
427,Suburban community,zoned_enforcement,6.69117218397415,15.638567349416366
427,Urban community,zoned_enforcement,7.70293642497786,19.059469879196225
428,Protected land,adaptive_curfew,2.6089327794549093,5.495734889411085
428,Rural community,zoned_enforcement,3.324867974203274,8.36420336099809
428,Suburban community,zoned_enforcement,5.691241400450961,14.484845990331365
428,Urban community,zoned_enforcement,6.451919572212539,17.693700123468208
429,Protected land,zoned_enforcement,2.3990691474635035,5.698921271461572
429,Rural community,zoned_enforcement,3.30694446266065,8.550402186963273
429,Suburban community,zoned_enforcement,5.236803386245409,14.501286434847243
429,Urban community,zoned_enforcement,6.216015126350186,17.778930861605772
430,Protected land,zoned_enforcement,2.4422681728400493,5.443648320963465
430,Rural community,zoned_enforcement,3.2720765536223295,8.203535894150942
430,Suburban community,zoned_enforcement,5.2417535104825195,13.984514162239737
430,Urban community,zoned_enforcement,5.936400121299158,17.13742296333542
431,Protected land,zoned_enforcement,2.258141661423981,5.172644404583963
431,Rural community,zoned_enforcement,3.002054805854221,8.117370216054578
431,Suburban community,zoned_enforcement,5.200348807055487,14.251919984777398
431,Urban community,zoned_enforcement,6.500073454346017,17.553814611109477
432,Protected land,adaptive_curfew,2.8485023364655238,6.130545989148219
432,Rural community,adaptive_curfew,3.9684094237493053,9.121347150516542
432,Suburban community,adaptive_curfew,6.101502558197719,15.486067622501754
432,Urban community,zoned_enforcement,7.168799904622254,18.90135215214417
433,Protected land,zoned_enforcement,2.546642294897049,5.442449876408148
433,Rural community,zoned_enforcement,3.6249008557025473,8.557463184380605
433,Suburban community,zoned_enforcement,6.509560942817078,15.073016961889039
433,Urban community,zoned_enforcement,7.135149934857294,18.45785082002291
434,Protected land,adaptive_curfew,2.9292405833065174,6.0354079673658685
434,Rural community,zoned_enforcement,4.14818906016695,9.313871544036873
434,Suburban community,zoned_enforcement,7.05090858468245,16.221298366258324
434,Urban community,zoned_enforcement,8.514104628085775,19.869578686709122
435,Protected land,zoned_enforcement,2.5766553294116448,5.747092804402717
435,Rural community,zoned_enforcement,3.751913930652436,8.798411448223137
435,Suburban community,zoned_enforcement,6.16888201223164,15.139542686571774
435,Urban community,zoned_enforcement,7.533088185197457,18.62758526042976
436,Protected land,zoned_enforcement,2.117608697587019,5.054011994322728
436,Rural community,zoned_enforcement,2.551673282236125,7.676326573080784
436,Suburban community,zoned_enforcement,4.85387520023651,13.2319984342898
436,Urban community,zoned_enforcement,5.196680036695394,16.294438997300794
437,Protected land,zoned_enforcement,2.5244670572659174,5.354723353925171
437,Rural community,zoned_enforcement,3.5499199973681677,8.305980898221195
437,Suburban community,zoned_enforcement,5.7284073070189905,14.477770722564202
437,Urban community,zoned_enforcement,6.668614069762302,17.749183324083738
438,Protected land,adaptive_curfew,2.6208396498445157,5.6697830890753265
438,Rural community,zoned_enforcement,3.9828467969329617,8.863174113848968
438,Suburban community,zoned_enforcement,6.638124042891519,15.600940165957287
438,Urban community,zoned_enforcement,7.608906142318432,19.112723507878375
439,Protected land,adaptive_curfew,2.922531325696554,6.166789115793122
439,Rural community,zoned_enforcement,4.250916299877313,9.33478191904465
439,Suburban community,adaptive_curfew,6.8166318547865465,16.058720886057912
439,Urban community,zoned_enforcement,7.849027804078084,19.71565087379263
440,Protected land,zoned_enforcement,2.446275622994559,5.590862048448489
440,Rural community,zoned_enforcement,3.33484146578236,8.553610024515333
440,Suburban community,zoned_enforcement,5.671654955320291,14.80355063410332
440,Urban community,zoned_enforcement,6.895702352639857,18.090163165932164
441,Protected land,adaptive_curfew,2.226881300484155,5.490513405479954
441,Rural community,zoned_enforcement,3.068289532041317,8.151135957887053
441,Suburban community,zoned_enforcement,4.961276637990888,13.789435766362457
441,Urban community,zoned_enforcement,5.313212394815308,16.854406730485163
442,Protected land,zoned_enforcement,2.6096967218545344,5.42209163558625
442,Rural community,zoned_enforcement,3.7646719741430843,8.591919335701768
442,Suburban community,zoned_enforcement,6.534415957109097,15.130808113324903
442,Urban community,zoned_enforcement,7.032461862805585,18.47026513874861
443,Protected land,zoned_enforcement,2.7352375439024796,5.588083849731697
443,Rural community,zoned_enforcement,3.6739931033146105,8.672475235986877
443,Suburban community,zoned_enforcement,6.587495589711514,15.063755294242922
443,Urban community,zoned_enforcement,6.966391848023662,18.56738151398393
444,Protected land,adaptive_curfew,3.1287151699197935,6.470425406456373
444,Rural community,adaptive_curfew,4.208848514629515,9.595254127064369
444,Suburban community,adaptive_curfew,6.655648574902509,16.255672794371737
444,Urban community,zoned_enforcement,8.252677402687842,19.853738137359052
445,Protected land,adaptive_curfew,2.574798493051258,5.740244191862502
445,Rural community,zoned_enforcement,3.673995116390193,8.850234659932536
445,Suburban community,zoned_enforcement,5.8609578498594495,15.299588483170737
445,Urban community,zoned_enforcement,7.143487398375317,18.692695143504427
446,Protected land,zoned_enforcement,2.846136480040634,5.926715504805475
446,Rural community,zoned_enforcement,4.537082199792071,9.330078508330587
446,Suburban community,zoned_enforcement,7.207450800990365,16.467310255502714
446,Urban community,zoned_enforcement,8.839113912532529,20.26988224115767
447,Protected land,zoned_enforcement,2.2162279760828825,5.115947301286174
447,Rural community,zoned_enforcement,2.7972307104914362,7.737720475177889
447,Suburban community,zoned_enforcement,4.517637644512744,13.305387398871336
447,Urban community,zoned_enforcement,5.536404516008828,16.37971235696607
448,Protected land,zoned_enforcement,3.039022658486752,6.180041164266866
448,Rural community,zoned_enforcement,4.449139420245297,9.477096281328492
448,Suburban community,zoned_enforcement,7.338499819616139,16.384440142273785
448,Urban community,zoned_enforcement,8.357134944835922,20.19030972777748
449,Protected land,adaptive_curfew,2.342915922233435,5.2710866800962
449,Rural community,zoned_enforcement,2.726784514383578,7.861488916066084
449,Suburban community,zoned_enforcement,4.687478054403702,13.364809080444424
449,Urban community,zoned_enforcement,5.229686386815528,16.34373405453119
450,Protected land,zoned_enforcement,2.7482306121372297,5.864309489381037
450,Rural community,zoned_enforcement,3.5530266947220897,8.80638232056921
450,Suburban community,zoned_enforcement,6.30644804996656,14.93355705942502
450,Urban community,zoned_enforcement,7.174813162949423,18.24771815235556
451,Protected land,zoned_enforcement,2.3488154528391507,5.376728884372056
451,Rural community,zoned_enforcement,3.161060678142479,8.19170240745741
451,Suburban community,zoned_enforcement,4.942045069934624,14.105962271956074
451,Urban community,zoned_enforcement,5.923996778194004,17.278833657725823
452,Protected land,zoned_enforcement,1.9806676057690358,4.88110751543947
452,Rural community,zoned_enforcement,2.7703443903535394,7.578256314339557
452,Suburban community,zoned_enforcement,4.656024054172178,13.164718214178606
452,Urban community,zoned_enforcement,5.37141315860487,16.180034575984315
453,Protected land,adaptive_curfew,2.886358186851142,6.063157787697538
453,Rural community,zoned_enforcement,3.828361042725806,9.138327479355903
453,Suburban community,zoned_enforcement,6.733036115171277,15.617752572967545
453,Urban community,zoned_enforcement,7.289085038453877,19.078357229111777
454,Protected land,adaptive_curfew,2.7412320561230104,5.821201522570068
454,Rural community,zoned_enforcement,3.7943452643759876,8.960352592325211
454,Suburban community,zoned_enforcement,6.519195046861398,15.502621535277871
454,Urban community,zoned_enforcement,7.607435426631511,18.937645309209802
455,Protected land,zoned_enforcement,2.6691791109364176,5.775922887780617
455,Rural community,zoned_enforcement,3.8487742943234577,8.942080784577753
455,Suburban community,zoned_enforcement,6.3349163466322125,15.449135287094752
455,Urban community,zoned_enforcement,7.461814833137371,18.847012603076756
456,Protected land,adaptive_curfew,2.836273453829927,5.907515101079328
456,Rural community,zoned_enforcement,4.078616458253197,9.0549497793911
456,Suburban community,zoned_enforcement,6.544113124209879,15.72691996234272
456,Urban community,zoned_enforcement,7.361984430027103,19.248927268634738
457,Protected land,zoned_enforcement,2.74024591121262,5.9087109879996795
457,Rural community,zoned_enforcement,3.7148847615963083,8.912533690859375
457,Suburban community,zoned_enforcement,6.229421467886384,15.34599774351788
457,Urban community,zoned_enforcement,7.65335388625693,18.937622458128388
458,Protected land,zoned_enforcement,3.0731785662398616,6.173433114719022
458,Rural community,zoned_enforcement,4.0509335764866545,9.203348559249477
458,Suburban community,zoned_enforcement,6.641574642195145,15.681310006117158
458,Urban community,zoned_enforcement,7.536268374493449,19.343477026936945
459,Protected land,zoned_enforcement,2.4331171138944074,5.602181785439379
459,Rural community,zoned_enforcement,3.3785879988455196,8.544442792375543
459,Suburban community,zoned_enforcement,5.731860110157934,14.727552529462848
459,Urban community,zoned_enforcement,7.166008051194407,18.051148599933548
460,Protected land,zoned_enforcement,2.3737030751325645,5.2144643777271895
460,Rural community,zoned_enforcement,3.236820186909962,8.033522619056955
460,Suburban community,zoned_enforcement,4.911759134718661,14.015077572308424
460,Urban community,zoned_enforcement,6.438955668928045,17.21743229945674
461,Protected land,zoned_enforcement,2.6777882425960002,5.67819338771995
461,Rural community,zoned_enforcement,3.6391480351597156,8.647541087812066
461,Suburban community,zoned_enforcement,6.082463273261048,14.940877777826275
461,Urban community,zoned_enforcement,6.7947591504651434,18.303996020077964
462,Protected land,zoned_enforcement,2.7179995833462716,5.873200261719937
462,Rural community,zoned_enforcement,3.471920612146606,8.732066587685097
462,Suburban community,zoned_enforcement,5.595630298275314,14.842109008371523
462,Urban community,zoned_enforcement,6.902413848658313,18.24378647190495
463,Protected land,adaptive_curfew,2.5218710690957655,5.441131705040769
463,Rural community,zoned_enforcement,3.7260665011776073,8.534875771922412
463,Suburban community,zoned_enforcement,6.143677108127939,15.073665667379622
463,Urban community,zoned_enforcement,7.2129569994349225,18.4497591206377
464,Protected land,zoned_enforcement,2.37125297572823,5.13448056641823
464,Rural community,zoned_enforcement,3.149358087222251,7.986142660539464
464,Suburban community,zoned_enforcement,5.613894287492087,14.029902204593636
464,Urban community,zoned_enforcement,6.032354731458751,17.27800272944955
465,Protected land,zoned_enforcement,2.3420913031444095,5.170236737378255
465,Rural community,zoned_enforcement,3.0506795814975414,7.983536024659054
465,Suburban community,zoned_enforcement,5.179747779203305,13.910652375705476
465,Urban community,zoned_enforcement,6.334327006447678,17.186347950320364
466,Protected land,adaptive_curfew,2.9317609859197367,5.963936191088257
466,Rural community,zoned_enforcement,4.109356430275713,9.082252000832417
466,Suburban community,zoned_enforcement,6.60366080839119,15.658554075303984
466,Urban community,zoned_enforcement,8.057014699675133,19.22871843053314
467,Protected land,zoned_enforcement,2.839700942242789,5.962357005462429
467,Rural community,zoned_enforcement,3.7216195533654064,8.912157947032366
467,Suburban community,zoned_enforcement,6.270755116871378,15.076803875056676
467,Urban community,zoned_enforcement,6.763004029310666,18.42226495270061
468,Protected land,zoned_enforcement,2.13250332368156,5.061360329978573
468,Rural community,zoned_enforcement,2.6949756840900507,7.651980999021088
468,Suburban community,zoned_enforcement,4.626339653863024,13.167842714949746
468,Urban community,zoned_enforcement,4.933959403953528,16.176300964556024
469,Protected land,adaptive_curfew,2.3176388633089453,5.463049988141659
469,Rural community,zoned_enforcement,3.5988843022921646,8.463876410506824
469,Suburban community,zoned_enforcement,5.448024166435532,14.749549681812448
469,Urban community,zoned_enforcement,6.648024981556295,17.982487378231472
470,Protected land,zoned_enforcement,2.844987122294232,5.893433914964874
470,Rural community,zoned_enforcement,4.061711606032122,9.147520401601067
470,Suburban community,zoned_enforcement,6.795284259780063,15.83408649615432
470,Urban community,zoned_enforcement,8.3988340792862,19.32142979788273
471,Protected land,adaptive_curfew,2.486581094623492,5.510292874533499
471,Rural community,zoned_enforcement,3.375466551324826,8.387434691431537
471,Suburban community,zoned_enforcement,5.759380251732994,14.36468537521618
471,Urban community,zoned_enforcement,6.093808918244633,17.65165691076277
472,Protected land,zoned_enforcement,2.17263359190062,5.026060137026606
472,Rural community,zoned_enforcement,2.741873837866181,7.802442478484922
472,Suburban community,zoned_enforcement,4.747230010639745,13.647616606610082
472,Urban community,zoned_enforcement,5.411117521399644,16.6506292024038
473,Protected land,zoned_enforcement,2.240712954866499,5.0716475351169565
473,Rural community,zoned_enforcement,2.7836976525009405,7.670145914568664
473,Suburban community,zoned_enforcement,4.521300567661346,13.11681850813597
473,Urban community,zoned_enforcement,5.038882303092674,16.096478436424473
474,Protected land,adaptive_curfew,2.7318178595842437,6.142149087003397
474,Rural community,zoned_enforcement,4.274782096226628,9.197957351057182
474,Suburban community,zoned_enforcement,6.37705832826572,15.680586350811174
474,Urban community,zoned_enforcement,7.4472002811044025,19.2544045030734
475,Protected land,adaptive_curfew,2.605291251495965,5.889063846999754
475,Rural community,zoned_enforcement,3.9137743374180367,8.899300434916078
475,Suburban community,zoned_enforcement,5.806338906652966,15.331468702673453
475,Urban community,zoned_enforcement,7.716528452518837,18.67986512794505
476,Protected land,zoned_enforcement,2.749889286268016,5.816276558414138
476,Rural community,zoned_enforcement,3.8120356299245426,8.956567436738275
476,Suburban community,adaptive_curfew,6.447944752257772,15.599298284047308
476,Urban community,zoned_enforcement,7.676884872968362,19.117857170455824
477,Protected land,zoned_enforcement,2.200811595727881,5.220967629597914
477,Rural community,zoned_enforcement,2.9517436579576337,7.85462955210108
477,Suburban community,zoned_enforcement,5.161667682398624,13.38530145219717
477,Urban community,zoned_enforcement,5.237879689899451,16.42305587731819
478,Protected land,zoned_enforcement,2.5195984072005935,5.61287733361963
478,Rural community,zoned_enforcement,3.505384891742036,8.522116248272651
478,Suburban community,zoned_enforcement,5.76659185257231,14.625702031465556
478,Urban community,zoned_enforcement,6.9247978434911825,17.971074215669745
479,Protected land,zoned_enforcement,2.709052404729328,5.827127536985722
479,Rural community,zoned_enforcement,3.310747629854667,8.677722190956612
479,Suburban community,zoned_enforcement,5.481217931411827,14.687305978697543
479,Urban community,zoned_enforcement,6.806103321016078,18.039105201183094
480,Protected land,zoned_enforcement,2.6260031366288783,5.691998346052349
480,Rural community,zoned_enforcement,3.2940824300926357,8.524158044561378
480,Suburban community,zoned_enforcement,5.737979130888071,14.473003025143944
480,Urban community,zoned_enforcement,6.399483127929244,17.631859007259713
481,Protected land,adaptive_curfew,3.181990641269729,6.544565360979143
481,Rural community,zoned_enforcement,4.468935894417961,9.789119088238742
481,Suburban community,zoned_enforcement,7.350661055963341,16.570879189943728
481,Urban community,zoned_enforcement,8.376481118601024,20.2422498851564
482,Protected land,adaptive_curfew,2.7453874358234454,6.098760874308924
482,Rural community,zoned_enforcement,4.048745953864256,9.218677468757045
482,Suburban community,zoned_enforcement,6.770737963207871,15.749251741844663
482,Urban community,zoned_enforcement,7.794183991585989,19.239818903311487
483,Protected land,zoned_enforcement,2.3249087651101754,5.261236724756126
483,Rural community,zoned_enforcement,2.818577330552756,7.93715148510364
483,Suburban community,zoned_enforcement,4.823252100083366,13.574161074347074
483,Urban community,zoned_enforcement,5.7548917306585405,16.735178000281568
484,Protected land,zoned_enforcement,2.045977224174432,5.01621834987387
484,Rural community,zoned_enforcement,2.8221470412415988,7.711064085027604
484,Suburban community,zoned_enforcement,5.047302507385631,13.305272258310493
484,Urban community,zoned_enforcement,5.454733188280777,16.243797571604784
485,Protected land,adaptive_curfew,3.0372151591397185,6.091349310951974
485,Rural community,zoned_enforcement,4.037218259318453,9.117410917498622
485,Suburban community,zoned_enforcement,6.269926354090698,15.57009760668723
485,Urban community,zoned_enforcement,7.210425098743691,19.009950993825562
486,Protected land,zoned_enforcement,2.0594969625619215,4.877897129300266
486,Rural community,zoned_enforcement,2.960303032262857,7.651391183910973
486,Suburban community,zoned_enforcement,4.717611048438146,13.415060030324366
486,Urban community,zoned_enforcement,5.905332837358152,16.545369394404595
487,Protected land,zoned_enforcement,2.6253012249711136,5.698311586367959
487,Rural community,zoned_enforcement,3.6069221283002513,8.61553756365619
487,Suburban community,zoned_enforcement,5.74558674331014,14.709024511378791
487,Urban community,zoned_enforcement,6.5924937184387264,18.037939324191342
488,Protected land,zoned_enforcement,2.7784716177156796,5.803932188359677
488,Rural community,zoned_enforcement,4.134518486781623,9.137940134481578
488,Suburban community,zoned_enforcement,6.853087374760728,16.03694013976138
488,Urban community,zoned_enforcement,9.113400357104759,19.712499695879053
489,Protected land,zoned_enforcement,3.214031999164467,6.468094840741514
489,Rural community,adaptive_curfew,4.397239047448385,9.612865106640612
489,Suburban community,zoned_enforcement,6.856228833292249,16.28707733545871
489,Urban community,zoned_enforcement,8.400528667323089,19.95146156544094
490,Protected land,zoned_enforcement,2.836641543333145,5.977691900300631
490,Rural community,zoned_enforcement,4.033334349869157,9.024691930648258
490,Suburban community,zoned_enforcement,6.580822211643481,15.439359384453308
490,Urban community,zoned_enforcement,7.070115989400065,18.94672037797136
491,Protected land,adaptive_curfew,2.982016796531386,6.295214103387353
491,Rural community,zoned_enforcement,4.345660166588199,9.423660556590267
491,Suburban community,zoned_enforcement,6.986654190848498,16.025321975110046
491,Urban community,zoned_enforcement,8.02434126991842,19.666809532996815
492,Protected land,zoned_enforcement,2.687247992280712,5.666923192601624
492,Rural community,zoned_enforcement,4.048523327075652,8.858100596269303
492,Suburban community,zoned_enforcement,6.3548924589930635,15.50656086614239
492,Urban community,zoned_enforcement,7.850217407688913,19.031840037331836
493,Protected land,zoned_enforcement,2.875702460387443,6.0814673731197635
493,Rural community,adaptive_curfew,4.057065584221383,9.266807735188799
493,Suburban community,zoned_enforcement,6.675318490434721,16.004145905508864
493,Urban community,zoned_enforcement,8.85857744122171,19.632170344935062
494,Protected land,zoned_enforcement,2.5239635835881478,5.74315175065499
494,Rural community,zoned_enforcement,3.2919577823972404,8.527250976277086
494,Suburban community,zoned_enforcement,5.366479974131266,14.481099624154032
494,Urban community,zoned_enforcement,6.392318309586644,17.771615180331608
495,Protected land,zoned_enforcement,2.5990529676960183,5.465498688744099
495,Rural community,zoned_enforcement,3.755226916456107,8.524860074458477
495,Suburban community,zoned_enforcement,5.738811456344278,14.882055451252521
495,Urban community,zoned_enforcement,7.091299613929335,18.35955207173747
496,Protected land,zoned_enforcement,2.113063706834159,4.9881695850447665
496,Rural community,zoned_enforcement,2.973634086926606,7.7136558032922755
496,Suburban community,zoned_enforcement,4.748438338035953,13.418433033857443
496,Urban community,zoned_enforcement,5.957062498798701,16.464375561239155
497,Protected land,zoned_enforcement,2.2362259044093284,4.982110927112344
497,Rural community,zoned_enforcement,2.815263446279598,7.68859959967695
497,Suburban community,zoned_enforcement,5.009785274528639,13.363954219724148
497,Urban community,zoned_enforcement,5.5631942503318825,16.462217413853093
498,Protected land,adaptive_curfew,2.3459875600983886,5.447618982209938
498,Rural community,zoned_enforcement,3.3309218422364175,8.348659386378696
498,Suburban community,zoned_enforcement,5.403637268599388,14.459107782724637
498,Urban community,zoned_enforcement,6.177435665473112,17.753084605711095
499,Protected land,zoned_enforcement,2.7277915460699056,5.730617208513371
499,Rural community,zoned_enforcement,3.8347475843221934,8.836366834482549
499,Suburban community,zoned_enforcement,6.254998378753124,15.307373567252757
499,Urban community,zoned_enforcement,7.359202058489743,18.81965213416656
500,Protected land,zoned_enforcement,2.680462926912153,5.7210988467820325
500,Rural community,zoned_enforcement,4.123770567947609,8.91208600248817
500,Suburban community,zoned_enforcement,6.765577379514916,15.521344660283221
500,Urban community,zoned_enforcement,7.503262739684583,19.09554919330125
501,Protected land,zoned_enforcement,2.397784485117481,5.4305749007867705
501,Rural community,zoned_enforcement,3.294418095515671,8.407084911972271
501,Suburban community,zoned_enforcement,5.681337446097395,14.577816454384049
501,Urban community,zoned_enforcement,6.718625818186272,17.80093305181284
502,Protected land,zoned_enforcement,2.088879675685313,4.935066681063159
502,Rural community,zoned_enforcement,2.808052888138505,7.614077963687273
502,Suburban community,zoned_enforcement,4.638415002791719,13.264020179258395
502,Urban community,zoned_enforcement,4.785624389130229,16.296614020217806
503,Protected land,zoned_enforcement,2.728656043163999,5.937055886309883
503,Rural community,zoned_enforcement,3.72249369953935,8.872732663616583
503,Suburban community,zoned_enforcement,6.0468926053504095,15.045972744223779
503,Urban community,zoned_enforcement,6.651453995029728,18.409818071097785
504,Protected land,adaptive_curfew,2.463188033215266,5.543945138396443
504,Rural community,zoned_enforcement,3.44196927654036,8.493732481782901
504,Suburban community,zoned_enforcement,5.699280994554984,14.59072135997174
504,Urban community,zoned_enforcement,6.133823588911486,17.865103833888387
505,Protected land,zoned_enforcement,2.072444219248621,4.965202288666389
505,Rural community,zoned_enforcement,2.7313869917599307,7.678812456232528
505,Suburban community,zoned_enforcement,4.426690684066433,13.352669767866773
505,Urban community,zoned_enforcement,5.410870770250552,16.438475026714315
506,Protected land,zoned_enforcement,2.4703800308235073,5.353476670007868
506,Rural community,zoned_enforcement,3.3313109086369463,8.38586926257703
506,Suburban community,zoned_enforcement,6.043074578968959,14.790352275335819
506,Urban community,zoned_enforcement,7.219585467935888,18.184407873798534
507,Protected land,zoned_enforcement,2.7002515081198246,5.568669709831425
507,Rural community,zoned_enforcement,3.38850929313762,8.524891137504904
507,Suburban community,zoned_enforcement,5.812230944362961,14.750432418252018
507,Urban community,zoned_enforcement,6.42178870926632,18.06717702381839
508,Protected land,adaptive_curfew,2.812800053851644,6.13492262154397
508,Rural community,zoned_enforcement,4.239561577461686,9.393680704556408
508,Suburban community,zoned_enforcement,7.3431289916052656,16.219784056413758
508,Urban community,zoned_enforcement,7.702257056927852,19.826007899553787
